t,ax,ay,az,gx,gy,gz
0,0.12648027676498674,0.1758703971350111,9.887305459969484,2.0,0.1,0.1
50,0.1789447877843438,0.16526715060401476,9.835017329343751,2.0,0.1,0.1
100,0.19963563947715493,0.1533104411714675,9.816184353909579,2.0,0.1,0.1
150,0.12935487505959936,0.1637884021043628,9.824713317385292,2.0,0.1,0.1
200,0.13126862947200085,0.1746536825847964,9.897836705352557,2.0,0.1,0.1
250,0.16619370412523216,0.1648843967543493,9.816695818969983,2.0,0.1,0.1
300,0.13984437794113386,0.11098401002938951,9.813109139905986,2.0,0.1,0.1
350,0.18972900789756972,0.11797095618512704,9.855025442102807,2.0,0.1,0.1
400,0.18528890065587844,0.18140403611234626,9.869795306719444,2.0,0.1,0.1
450,0.13369830176344316,0.14278817740260596,9.820871828230246,2.0,0.1,0.1
500,0.16854680660436772,0.1295316192973779,9.843792877682509,2.0,0.1,0.1
550,0.1714948542601391,0.1160376950645004,9.825738980181525,2.0,0.1,0.1
600,0.10023484143254796,0.18342104685749122,9.897727505791446,2.0,0.1,0.1
650,0.15910915739911863,0.14601847658368516,9.832709487886245,2.0,0.1,0.1
700,0.10484787104482346,0.18113212135160117,9.834060571055678,2.0,0.1,0.1
750,0.17370579914583098,0.1858558800792956,9.81190434301773,2.0,0.1,0.1
800,0.12995057317795816,0.16351808511716207,9.852238388296545,2.0,0.1,0.1
850,0.10620840533045,0.18150369403274086,9.849759244202254,2.0,0.1,0.1
900,0.17452632981754224,0.1870498035968896,9.834273904782764,2.0,0.1,0.1
950,0.15455546545631113,0.1202289451554252,9.846783642185743,2.0,0.1,0.1
1000,0.19987995644007264,0.13305592193518442,9.855661620240038,2.0,0.1,0.1
1050,0.10538872263541953,0.13718601523151808,9.83426798374899,2.0,0.1,0.1
1100,0.13273067277872125,0.17350512466926316,9.873696433098083,2.0,0.1,0.1
1150,0.16559822967093024,0.12362391648640954,9.812974106576425,2.0,0.1,0.1
1200,0.10056306716075868,0.16227902480143738,9.869790273985096,2.0,0.1,0.1
1250,0.10384183744668633,0.19730100432275074,9.835070747996589,2.0,0.1,0.1
1300,0.1192358658456179,0.13403347773983132,9.851835125491958,2.0,0.1,0.1
1350,0.14921085075310112,0.19524543613126447,9.822905051627549,2.0,0.1,0.1
1400,0.13514331954745856,0.16550672483009665,9.821889867491336,2.0,0.1,0.1
1450,0.14116025922518344,0.1157808559601835,9.820072246851378,2.0,0.1,0.1
1500,0.16781763967718588,0.11092101545428706,9.810749998716256,2.0,0.1,0.1
1550,0.18547585073615014,0.14022742596583077,9.865172979927605,2.0,0.1,0.1
1600,0.18290510706010168,0.10311629849838766,9.865199143413674,2.0,0.1,0.1
1650,0.12057609066288687,0.16537722477259692,9.875882964198127,2.0,0.1,0.1
1700,0.14946141811035596,0.10526539231591267,9.845347978345087,2.0,0.1,0.1
1750,0.1841840838548567,0.1786937316810712,9.831145325001199,2.0,0.1,0.1
1800,0.19633017046440956,0.1121539265963855,9.841335440098073,2.0,0.1,0.1
1850,0.169089721938859,0.16700814592128627,9.87389217214337,2.0,0.1,0.1
1900,0.17030728630801895,0.1946088803353917,9.846065288187727,2.0,0.1,0.1
1950,0.1473214421785941,0.18548521401934254,9.834898612600734,2.0,0.1,0.1
2000,0.19251559512500654,0.11126592260933899,9.85413389168863,2.0,0.1,0.1
