t,ax,ay,az,gx,gy,gz
0,1.5747022666079415e-05,5.011184841474519,9.895316176758262,0.1,0.1,0.1
50,0.02304040583863042,0.01520089478216985,9.85286830155534,0.1,0.1,0.1
100,0.05774925907969645,0.01808332893964949,9.843697762411935,0.1,0.1,0.1
150,0.010830196713160434,0.0032128258846319535,9.89205701377362,0.1,0.1,0.1
200,0.04195949547694483,0.06971151809964758,9.87076030269071,0.1,0.1,0.1
250,0.05246900232169813,0.01934662713594806,9.801410587295026,0.1,0.1,0.1
300,0.029179549040831223,0.03325761584403658,9.852153499541307,0.1,0.1,0.1
350,0.09068059858508787,0.004849485754512706,9.829822037854244,0.1,0.1,0.1
400,0.0856051670212519,0.03938202240268601,9.845588403153991,0.1,0.1,0.1
450,0.09252693297473975,0.0004989628880662234,9.840833457095524,0.1,0.1,0.1
500,0.02446723797729331,0.08174070875944495,9.816008216816313,0.1,0.1,0.1
550,0.033055384449013715,0.026700959488526733,9.815262126837052,0.1,0.1,0.1
600,0.0499378838113263,0.024434549811378027,9.845016138827535,0.1,0.1,0.1
650,0.009397048938445186,0.015770986785292773,9.834172642213844,0.1,0.1,0.1
700,0.008654620625516718,0.0866932504480247,9.855892574743352,0.1,0.1,0.1
750,0.024568779301565938,0.09314799468165907,9.866128254419744,0.1,0.1,0.1
800,0.09688813283594266,0.08861230814776806,9.893963020545625,0.1,0.1,0.1
850,0.06130630643707772,0.07266485535938581,9.861845010424416,0.1,0.1,0.1
900,0.0020808451036490538,0.0023756490499925232,9.820756012299865,0.1,0.1,0.1
950,0.008787536845757704,0.04574823397307495,9.849822730275395,0.1,0.1,0.1
1000,0.082814211428088,5.0713234803991325,9.801856000432503,0.1,0.1,0.1
1050,0.0661125246592036,0.08775387274313472,9.892604678491818,0.1,0.1,0.1
1100,0.08064208058037055,0.07385309115265909,9.833203126553752,0.1,0.1,0.1
1150,0.09519876173992894,0.09189969109823132,9.886815532711134,0.1,0.1,0.1
1200,0.02869309263657306,0.058085446840168656,9.837123344566583,0.1,0.1,0.1
1250,0.055651722917014215,0.032100643231552796,9.859158912650202,0.1,0.1,0.1
1300,0.08397690241123053,0.0495893804162173,9.828804061354688,0.1,0.1,0.1
1350,0.07904660368556155,0.003481752159758722,9.846532444742055,0.1,0.1,0.1
1400,0.018618456410973972,0.06409556854414998,9.896030647702775,0.1,0.1,0.1
1450,0.09568582703581344,0.02729149983455529,9.870435045734377,0.1,0.1,0.1
1500,0.03418177643279398,0.0759342689159499,9.852509015929511,0.1,0.1,0.1
1550,0.044727120767058454,0.010145687228326795,9.81588403644033,0.1,0.1,0.1
1600,0.0876818961452863,0.06646681526006229,9.801612670330934,0.1,0.1,0.1
1650,0.06743756394653809,0.09014227745428749,9.837768023533584,0.1,0.1,0.1
1700,0.07110751311505299,0.005802343264709409,9.845309750132717,0.1,0.1,0.1
1750,0.08247005871120558,0.04463828822661532,9.867104365055413,0.1,0.1,0.1
1800,0.04040660646387484,0.09355192852074076,9.801691082524476,0.1,0.1,0.1
1850,0.01866044200307888,0.040247821583158684,9.831376985773073,0.1,0.1,0.1
1900,0.019098082786900797,0.07380378876213174,9.806326318329221,0.1,0.1,0.1
1950,0.06510976151029327,0.028951738335242696,9.8562450266014,0.1,0.1,0.1
2000,0.09071105188275586,5.03899871347651,9.88655867037291,0.1,0.1,0.1
2050,0.054378605052656265,0.02506521903555701,9.806116365867943,0.1,0.1,0.1
2100,0.09510582117622123,0.03605746905858205,9.882753431713631,0.1,0.1,0.1
2150,0.0411449780111312,0.08321586854247248,9.89121947089805,0.1,0.1,0.1
2200,0.006555138736904132,0.06736385845226335,9.806937538512386,0.1,0.1,0.1
2250,0.030901224383485127,0.06749043814030296,9.814951826770363,0.1,0.1,0.1
2300,0.08160976151849184,0.05230772063127867,9.809692008006,0.1,0.1,0.1
2350,0.05931002565626745,0.07159777038943674,9.879734499146272,0.1,0.1,0.1
2400,0.04089636026623394,0.015844785725712043,9.89281000386429,0.1,0.1,0.1
2450,0.0005690092645385336,0.09247732333909492,9.842350400376331,0.1,0.1,0.1
2500,0.06683764527692185,0.027683504553790962,9.828743281852336,0.1,0.1,0.1
2550,0.03403676714011663,0.08464543142527954,9.898422824125358,0.1,0.1,0.1
2600,0.048195554694984,0.05295560132106843,9.888194741063606,0.1,0.1,0.1
2650,0.07817978674872829,0.09226393760268324,9.861068056712073,0.1,0.1,0.1
2700,0.06902648492984442,0.0699961598242587,9.852739850533272,0.1,0.1,0.1
2750,0.05413566035678985,0.08422411737890434,9.874178769855835,0.1,0.1,0.1
2800,0.0320323370638587,0.06417610228735274,9.832589542897958,0.1,0.1,0.1
