t,ax,ay,az,gx,gy,gz
0,0.15243288374415853,0.11806193600960516,9.876022303641285,0.1,0.1,0.1
50,0.14540022176868686,0.1279775327733279,9.898532296049487,0.1,0.1,0.1
100,0.1331407029998829,0.17449440738147776,9.823531349112965,0.1,0.1,0.1
150,0.19734810208275652,0.17369264775159804,9.84656799435357,0.1,0.1,0.1
200,0.10712483204777609,0.15095753123920766,9.86076983828302,0.1,0.1,0.1
250,0.12792227002634723,0.18695811227347797,9.888000871974267,0.1,0.1,0.1
300,0.16150913186669882,0.14095572752817792,9.862077051644505,0.1,0.1,0.1
350,0.17049357305863688,0.10919668058901144,9.84584495227172,0.1,0.1,0.1
400,0.13607802819761955,0.10747008847557471,9.81146109226472,0.1,0.1,0.1
450,0.12082303892308476,0.16525383344935493,9.838030409777753,0.1,0.1,0.1
500,0.1754190561876444,0.16785697605242167,9.842834602752752,0.1,0.1,0.1
550,0.1687297645966423,0.17437708284063752,9.823456766441506,0.1,0.1,0.1
600,0.19899732533452436,0.12385084062383431,9.842164849022394,0.1,0.1,0.1
650,0.12630075842248126,0.12154573298312636,9.805877389511108,0.1,0.1,0.1
700,0.14318719585605677,0.15516854739673205,9.861346056977876,0.1,0.1,0.1
750,0.18508602906202357,0.14783747694497656,9.863838716908566,0.1,0.1,0.1
800,0.17667314455550512,0.16069787159782095,9.87070546633111,0.1,0.1,0.1
850,0.15536168970965306,0.16083581160787147,9.820926654907252,0.1,0.1,0.1
900,0.13032684048722343,0.1918306911254999,9.8288230182456,0.1,0.1,0.1
950,0.142890105269913,0.16883139621430088,9.891190226625794,0.1,0.1,0.1
1000,0.11334235446645802,0.1313860249444759,9.848583316103916,0.1,0.1,0.1
1050,0.18336193632494308,0.10525669483167878,9.879898135187721,0.1,0.1,0.1
1100,0.13937013277843946,0.135865104622942,9.841289251793539,0.1,0.1,0.1
1150,0.174762830144228,0.12619710083629165,9.802629091520547,0.1,0.1,0.1
1200,0.1866233177316255,0.19837769777728487,9.840636982314116,0.1,0.1,0.1
1250,0.14051575882107872,0.1570686619294085,9.83487273398558,0.1,0.1,0.1
1300,0.11246350088762085,0.19992636352138465,9.899354306741968,0.1,0.1,0.1
1350,0.19529178752130474,0.17924229681670334,9.866795009485047,0.1,0.1,0.1
1400,0.146532747639601,0.17881189372342415,9.804290479237485,0.1,0.1,0.1
1450,0.15009463821087024,0.13569218551849688,9.846642117711623,0.1,0.1,0.1
1500,0.108419806994097,0.1821444299656063,9.827788159777882,0.1,0.1,0.1
1550,0.1915721516714647,0.13163538614336337,9.884900801605125,0.1,0.1,0.1
1600,0.1056839077163296,0.1565158513710716,9.896695650412466,0.1,0.1,0.1
1650,0.1923311228760245,0.19346019715478946,9.85661474571902,0.1,0.1,0.1
1700,0.17922409989547528,0.17641639244941926,9.883320456636367,0.1,0.1,0.1
1750,0.18847041061868572,0.1648238410890675,9.895069609217659,0.1,0.1,0.1
1800,0.1794191152687628,0.1588540450867802,9.893779722531164,0.1,0.1,0.1
1850,0.19210807163701604,0.14274092676480185,9.84030436429966,0.1,0.1,0.1
1900,0.1290363044418886,0.13226632101063754,9.82803890242975,0.1,0.1,0.1
1950,0.19997746779567033,0.12653915780919084,9.85451342041975,0.1,0.1,0.1
2000,0.1870190629585837,0.11324562506779712,9.804783858464756,0.1,0.1,0.1
2050,0.10633316931377595,0.14303908136635618,9.874670354872402,0.1,0.1,0.1
2100,0.12978365960105281,0.15757626014780152,9.82990705410462,0.1,0.1,0.1
2150,0.19331623125914504,0.14892356525807013,9.881774814788884,0.1,0.1,0.1
2200,0.17690001045118667,0.1004271106579801,9.855074643994456,0.1,0.1,0.1
2250,0.11797392027126039,0.17097517880065013,9.861010899393818,0.1,0.1,0.1
2300,0.15642168473142806,0.15676551999677973,9.87295090712252,0.1,0.1,0.1
2350,0.19247942863980938,0.15783815460796985,9.8576407274917,0.1,0.1,0.1
2400,0.17479855249060994,0.12384443877077013,9.863397380647664,0.1,0.1,0.1
2450,0.15719199156295927,0.11792886147465212,9.893437120463979,0.1,0.1,0.1
2500,0.17679793255691473,0.18862662116919368,9.815656193274618,0.1,0.1,0.1
2550,0.1300883723257481,0.1501316309743751,9.895021718113378,0.1,0.1,0.1
2600,0.17050895850773296,0.18889521700059464,9.896908670700828,0.1,0.1,0.1
2650,0.18055684611499567,0.15670382321001533,9.82048539238194,0.1,0.1,0.1
2700,0.17535380831514066,0.18440336555830575,9.870182592819203,0.1,0.1,0.1
2750,0.17863400904997268,0.16589145657287213,9.87781765660265,0.1,0.1,0.1
2800,0.1907329833844389,0.14710216974454932,9.818101412189076,0.1,0.1,0.1
2850,0.18637193861581314,0.12719732779046,9.849102734411352,0.1,0.1,0.1
2900,0.17329591797371913,0.1909608784144602,9.893052202697346,0.1,0.1,0.1
2950,0.14330251050476067,0.1728904101398499,9.885729611004288,0.1,0.1,0.1
3000,0.14801539068879915,0.12149465619433418,9.80441303683475,0.1,0.1,0.1
3050,0.1020861282618014,0.1494880285556356,9.804874392164008,0.1,0.1,0.1
3100,0.17839880365887273,0.1395487888972447,9.83632298426827,0.1,0.1,0.1
3150,0.11266889214789923,0.14982667961017937,9.881606401706073,0.1,0.1,0.1
3200,0.19508812312134613,0.1997872815402406,9.879416725256055,0.1,0.1,0.1
3250,0.1920515824649577,0.1815835200785288,9.882092129007127,0.1,0.1,0.1
3300,0.14091162340812308,0.17738833102666318,9.877678999427864,0.1,0.1,0.1
3350,0.15571968546684006,0.1474418973849112,9.836556550109425,0.1,0.1,0.1
3400,0.15970009958232295,0.10179746343733725,9.86046086414927,0.1,0.1,0.1
3450,0.10197279033121691,0.1483230492451408,9.84603780368306,0.1,0.1,0.1
3500,0.15248021605373557,0.1562125858931563,9.824438948287135,0.1,0.1,0.1
3550,0.1014294018816685,0.12672993243480618,9.826421372451495,0.1,0.1,0.1
3600,0.11361429846455265,0.1653859488311668,9.863275183457956,0.1,0.1,0.1
3650,0.16568380990022674,0.11217478224903606,9.887180008396621,0.1,0.1,0.1
3700,0.16529123449212443,0.15781401848880672,9.815521987688868,0.1,0.1,0.1
3750,0.15066976046382297,0.11178042844511854,9.813561024096474,0.1,0.1,0.1
3800,0.13841819434729685,0.17592015990866336,9.816258014824625,0.1,0.1,0.1
3850,0.11911398948917923,0.18391657817124207,9.856974256904229,0.1,0.1,0.1
3900,0.16568018670818435,0.18360663357999338,9.891486691738058,0.1,0.1,0.1
3950,0.16863835713537664,0.1965022848649911,9.8264067348176,0.1,0.1,0.1
4000,0.19587884895599925,0.19051656569023584,9.893590956350385,0.1,0.1,0.1
4050,0.16456061779298659,0.16153009004327207,9.838843881813641,0.1,0.1,0.1
4100,0.16616214416767805,0.12152248117094412,9.805388084430868,0.1,0.1,0.1
4150,0.19676196895824588,0.16264230468238355,9.80143940455361,0.1,0.1,0.1
4200,0.16946710905554602,0.1976445858286352,9.89896589243841,0.1,0.1,0.1
4250,0.10093349559745704,0.1620096492603572,9.884326466441324,0.1,0.1,0.1
4300,0.15724523663711865,0.1907130281079506,9.817741147008078,0.1,0.1,0.1
