t,ax,ay,az,gx,gy,gz
0,10.011425927790329,0.018853005745861785,9.808624244720313,0.1,0.1,0.1
50,0.009549561485111702,0.012251206671048842,9.873093987488305,0.1,0.1,0.1
100,0.07178997033507677,0.004617681288984799,9.845116219371546,0.1,0.1,0.1
150,0.012436574307315873,0.05865129447680421,9.898111315288284,0.1,0.1,0.1
200,0.015035752976009965,0.029414245805115348,9.893317702353245,0.1,0.1,0.1
250,0.06450304214759588,0.09270392817567243,9.843790295986471,0.1,0.1,0.1
300,0.07874528143286501,0.018581877097039446,9.884013268143502,0.1,0.1,0.1
350,0.026242791819203005,0.01838635163765876,9.812044661953864,0.1,0.1,0.1
400,0.08844017477606182,0.014301932191493583,9.812279236154751,0.1,0.1,0.1
450,0.03649210084167311,0.030548330740445585,9.824312774204124,0.1,0.1,0.1
500,0.09814815760359938,0.08384671023320411,9.859629087974668,0.1,0.1,0.1
550,0.07576676012677941,0.018153654973585953,9.89016369363717,0.1,0.1,0.1
600,0.04413918086672285,0.035734372600204733,9.857462146590416,0.1,0.1,0.1
650,0.05043857049037101,0.08476843790903162,9.894192482776061,0.1,0.1,0.1
700,0.06957032338423519,0.0883552480242536,9.837938136606788,0.1,0.1,0.1
750,0.0934850172603456,0.009791050431771586,9.860755963145191,0.1,0.1,0.1
800,0.04129039589073796,0.07560086080533686,9.87478099722244,0.1,0.1,0.1
850,0.04402785400554128,0.09523823565970932,9.874659874520834,0.1,0.1,0.1
900,0.0865467566387171,0.09280056850751231,9.828557850654112,0.1,0.1,0.1
950,0.003529092633265796,0.07031618873115006,9.873370243648907,0.1,0.1,0.1
1000,10.048916697686556,0.0957370932438544,9.81694602662481,0.1,0.1,0.1
1050,0.08408985292933266,0.09456265626810124,9.801559590208317,0.1,0.1,0.1
1100,0.0584189246988877,0.06602032873130342,9.871621007994207,0.1,0.1,0.1
1150,0.07717383990233906,0.06777836960829009,9.851657611314023,0.1,0.1,0.1
1200,0.03126417800163072,0.06839510462423282,9.80457069745321,0.1,0.1,0.1
1250,0.08322775951300812,0.022071509191088846,9.851775507992752,0.1,0.1,0.1
1300,0.02740911068172505,0.020628919605974717,9.823586647007359,0.1,0.1,0.1
1350,0.08705695563609064,0.05487532087889072,9.866182952354377,0.1,0.1,0.1
1400,0.09381936307131823,0.03553788543652824,9.867323270664988,0.1,0.1,0.1
1450,0.09683571079042584,0.06856033582266656,9.863443398544423,0.1,0.1,0.1
1500,0.08329646226330396,0.09504688404567448,9.894174767685948,0.1,0.1,0.1
1550,0.09954379654756033,0.015701507540029826,9.884841877131644,0.1,0.1,0.1
1600,0.08119887129818508,0.08277082433994697,9.807053291875008,0.1,0.1,0.1
1650,0.030406849324175825,0.06730075231361873,9.837092868619706,0.1,0.1,0.1
